298330,-1.82,-9.46,1.66,-0.05,0.12,0.01,19.95
298432,-0.49,-9.98,-0.12,-0.09,-0.14,0.04,19.96
298534,-1.77,-9.45,2.11,-0.06,0.07,0.01,19.95
298636,-0.50,-10.10,-0.39,-0.07,-0.05,0.03,19.95
298738,-1.89,-9.53,2.09,-0.08,0.02,0.00,19.96
298838,-0.63,-10.31,-0.38,-0.06,0.08,0.02,19.95
298940,-1.81,-9.44,2.21,-0.09,-0.13,0.01,19.95
299042,-0.77,-10.34,-0.19,-0.06,0.14,0.02,19.95
299144,-1.68,-9.50,2.12,-0.09,-0.20,0.02,19.96
299246,-0.84,-10.22,0.10,-0.04,0.20,0.02,19.95
299348,-1.50,-9.49,1.77,-0.10,-0.22,0.03,19.95
299450,-0.95,-10.00,0.06,-0.04,0.22,0.02,19.95
299552,-1.22,-9.45,1.52,-0.10,-0.26,0.03,19.95
299654,-1.11,-9.83,0.42,-0.04,0.23,0.01,19.96
299756,-1.08,-9.63,1.23,-0.10,-0.26,0.03,19.95
299858,-1.33,-9.79,0.88,-0.04,0.23,0.01,19.95
299960,-0.91,-9.83,0.68,-0.11,-0.25,0.03,19.95
300062,-1.44,-9.90,1.33,-0.05,0.22,-0.00,19.95
300164,-0.82,-9.91,0.52,-0.10,-0.25,0.03,19.95
300264,-1.87,-9.74,1.71,-0.06,0.14,-0.00,19.94
300366,-0.52,-10.16,-0.09,-0.09,-0.13,0.03,19.94
300468,-1.85,-9.67,2.07,-0.07,0.09,0.01,19.94
300570,-0.49,-10.20,-0.40,-0.08,-0.09,0.03,19.94
300672,-1.87,-9.62,2.17,-0.06,0.06,0.01,19.94
300774,-0.43,-10.13,-0.59,-0.06,-0.06,0.04,19.93
300876,-1.94,-9.33,2.25,-0.08,-0.01,0.01,19.94
300978,-0.40,-10.03,-0.42,-0.07,-0.05,0.03,19.93
301080,-1.89,-9.28,2.46,-0.07,-0.02,0.01,19.94
301182,-0.35,-10.12,-0.48,-0.07,0.02,0.03,19.93
301284,-1.99,-9.40,2.34,-0.08,-0.06,0.01,19.94
301386,-0.33,-10.26,-0.57,-0.05,-0.00,0.02,19.92
301488,-2.00,-9.47,2.43,-0.09,-0.04,0.00,19.94
301588,-0.51,-10.33,-0.44,-0.05,0.12,0.02,19.94
301690,-1.95,-9.39,2.55,-0.10,-0.16,0.01,19.95
301792,-0.58,-10.35,-0.47,-0.06,0.12,0.02,19.94
301894,-1.89,-9.51,2.27,-0.08,-0.17,0.02,19.94
301996,-0.48,-10.28,-0.46,-0.05,0.11,0.03,19.94
302098,-1.92,-9.38,2.31,-0.10,-0.14,0.02,19.92
302200,-0.49,-10.18,-0.55,-0.05,0.11,0.03,19.94
302302,-1.94,-9.18,2.47,-0.08,-0.11,0.02,19.93
302404,-0.36,-10.11,-0.53,-0.06,0.11,0.03,19.93
302506,-1.99,-9.34,2.44,-0.08,-0.14,0.01,19.94
302608,-0.45,-10.24,-0.52,-0.04,0.08,0.02,19.94
302710,-1.96,-9.43,2.33,-0.10,-0.11,0.01,19.94
302810,-0.66,-10.30,-0.30,-0.05,0.18,0.01,19.94
302912,-1.87,-9.37,2.36,-0.10,-0.17,0.01,19.93
303014,-0.62,-10.33,-0.26,-0.06,0.17,0.02,19.94
303116,-1.86,-9.51,2.31,-0.09,-0.18,0.02,19.93
303218,-0.66,-10.29,-0.37,-0.04,0.16,0.02,19.94
303320,-1.83,-9.40,2.22,-0.10,-0.16,0.02,19.93
303422,-0.60,-10.17,-0.41,-0.05,0.14,0.02,19.93
303524,-1.80,-9.22,2.38,-0.09,-0.19,0.02,19.94
303626,-0.52,-10.15,-0.60,-0.05,0.13,0.02,19.94
303728,-1.86,-9.32,2.24,-0.08,-0.16,0.02,19.95
303830,-0.61,-10.26,-0.40,-0.05,0.15,0.02,19.94
303932,-1.79,-9.41,2.28,-0.10,-0.19,0.01,19.94
304034,-0.64,-10.27,-0.43,-0.05,0.14,0.01,19.94
304136,-1.82,-9.45,2.32,-0.10,-0.18,0.01,19.93
304236,-0.82,-10.23,0.02,-0.05,0.22,0.01,19.94
304338,-1.53,-9.67,1.83,-0.10,-0.26,0.03,19.94
304440,-0.89,-10.15,0.09,-0.04,0.24,0.01,19.92
304542,-1.47,-9.52,1.89,-0.11,-0.27,0.03,19.93
304644,-0.72,-10.12,-0.10,-0.04,0.22,0.02,19.94
304746,-1.53,-9.34,1.83,-0.10,-0.26,0.03,19.94
304848,-0.74,-10.07,0.02,-0.04,0.24,0.02,19.94
304950,-1.59,-9.45,1.99,-0.10,-0.25,0.02,19.93
